,predicted_mean
242,1.476534204107151
243,0.5532064482142811
244,-0.6491463960403108
245,1.907701023182018
246,0.4257655345149338
247,-0.6859988456794754
248,1.3967771204142014
249,1.8208100483255802
250,0.4125323739219642
251,-0.5995380523108023
252,0.03486677150036033
253,1.1917422795562582
254,1.4765812361779518
255,0.5532534802850821
256,-0.6490993639695097
257,1.907748055252819
258,0.42581256658573485
259,-0.6859518136086744
260,1.3968241524850016
261,1.8208570803963804
262,0.41257940599276477
263,-0.5994910202400017
264,0.03491380357116092
265,1.1917893116270586
266,1.4766282682487522
267,0.5533005123558825
268,-0.6490523318987094
269,1.9077950873236194
270,0.4258595986565352
271,-0.685904781537874
272,1.396871184555802
273,1.8209041124671808
274,0.41262643806356514
275,-0.5994439881692013
276,0.034960835641961285
277,1.191836343697859
278,1.4766753003195525
279,0.5533475444266829
280,-0.649005299827909
281,1.9078421193944197
282,0.4259066307273356
283,-0.6858577494670737
284,1.3969182166266023
285,1.8209511445379811
286,0.4126734701343655
287,-0.5993969560984009
288,0.03500786771276165
289,1.1918833757686593
290,1.4767223323903529
291,0.5533945764974832
292,-0.6489582677571086
293,1.90788915146522
294,0.42595366279813596
295,-0.6858107173962733
296,1.3969652486974027
297,1.8209981766087815
298,0.4127205022051659
299,-0.5993499240276006
300,0.03505489978356202
301,1.1919304078394597
302,1.4767693644611533
303,0.5534416085682836
304,-0.6489112356863083
305,1.9079361835360205
306,0.4260006948689363
307,-0.6857636853254729
308,1.397012280768203
309,1.8210452086795819
310,0.41276753427596624
311,-0.5993028919568002
312,0.03510193185436239
313,1.19197743991026
314,1.4768163965319536
315,0.553488640639084
316,-0.6488642036155079
317,1.9079832156068208
318,0.4260477269397367
319,-0.6857166532546726
320,1.3970593128390034
321,1.8210922407503822
322,0.4128145663467666
323,-0.5992558598859998
324,0.03514896392516276
325,1.1920244719810604
326,1.476863428602754
327,0.5535356727098844
328,-0.6488171715447075
329,1.9080302476776212
330,0.42609475901053706
331,-0.6856696211838722
332,1.3971063449098038
333,1.8211392728211826
334,0.412861598417567
335,-0.5992088278151995
336,0.035195995995963125
337,1.1920715040518608
338,1.4769104606735544
339,0.5535827047806847
340,-0.6487701394739072
341,1.9080772797484216
342,0.42614179108133743
343,-0.6856225891130718
344,1.3971533769806042
345,1.821186304891983
346,0.41290863048836735
347,-0.5991617957443991
348,0.03524302806676349
349,1.1921185361226612
350,1.4769574927443547
351,0.5536297368514851
352,-0.6487231074031068
353,1.908124311819222
354,0.4261888231521378
355,-0.6855755570422715
356,1.3972004090514045
357,1.8212333369627833
358,0.4129556625591677
359,-0.5991147636735987
