Date,Open,High,Low,Close,Adj Close,Volume,%(close),AVE %
1/4/2009,35.029999,38.400002,34.75,37.810001,28.469402,6224300,0.049457788,
1/5/2009,37.959999,39.950001,37.48,39.68,29.877443,5906300,-0.00100809,
1/6/2009,40.099998,41.32,38.68,39.639999,29.847315,4955100,0.06559039,
1/7/2009,39.82,42.619999,38.080002,42.240002,31.994854,4907500,0.024147631,
1/8/2009,42.470001,43.959999,41.82,43.259998,32.767467,4631700,0.026121152,
1/9/2009,43.09,45.32,42.32,44.389999,33.623386,6666600,-0.004280198,
1/10/2009,44.299999,46.560001,43.209999,44.200001,33.653667,5146900,0.057918483,
1/11/2009,44.240002,47.330002,44.02,46.759998,35.602825,6406100,0.002138644,
1/12/2009,47.18,47.599998,46.169998,46.860001,35.678963,6606000,-0.023047417,
1/1/2010,47.189999,48.189999,45.720001,45.779999,35.035942,5155600,0.024246396,
1/2/2010,46.080002,47.439999,44.689999,46.889999,35.885433,12703700,0.041373492,
1/3/2010,47.139999,49.310001,47.029999,48.830002,37.370125,9021600,0.021707904,
1/4/2010,49.119999,50.880001,48.91,49.889999,38.358097,7694600,-0.072359192,
1/5/2010,50.130001,50.459999,37.880001,46.279999,35.58255,12082500,-0.048617114,
1/6/2010,46.099998,47.84,43.939999,44.029999,33.852623,10238000,0.063820147,
1/7/2010,43.98,47.599998,43.400002,46.84,36.208832,7886700,-0.034372331,
1/8/2010,47.610001,48.080002,44.939999,45.23,34.964245,9692900,0.077161198,
1/9/2010,45.869999,49.310001,45.73,48.720001,37.662128,10585600,0.028325061,
1/10/2010,49.049999,50.869999,48.369999,50.099998,38.944695,18515100,0.002994052,
1/11/2010,50.34,51.380001,49.689999,50.25,39.061295,11611200,0.047363204,
1/12/2010,50.990002,53.060001,50.98,52.630001,40.911362,15624400,0.014250427,
1/1/2011,53,53.970001,52.099998,53.380001,41.735691,16975300,0.034095166,
1/2/2011,53.619999,55.66,53.450001,55.200001,43.15868,14994400,0.005615888,
1/3/2011,55.400002,55.700001,52.439999,55.509998,43.401054,16830200,0.034948713,
1/4/2011,55.830002,57.490002,54.799999,57.450001,45.140953,10473900,-0.012706701,
1/5/2011,57.790001,57.790001,55.299999,56.720001,44.567337,16572300,-0.012870222,
1/6/2011,56.580002,56.650002,53.849998,55.990002,43.993748,17796200,-0.034649097,
1/7/2011,55.93,57.639999,53.68,54.049999,42.68972,17264500,-0.032007383,
1/8/2011,54.700001,54.84,47.189999,52.32,41.323318,51374900,-0.068042852,
1/9/2011,52.400002,52.77,47.889999,48.759998,38.511581,31657400,0.095980336,
1/10/2011,48.419998,55.080002,46.540001,53.439999,42.457474,28891300,0.018712575,
1/11/2011,52.220001,54.790001,50.860001,54.439999,43.251945,27916600,0.003857513,
1/12/2011,54.380001,55.150002,52.75,54.650002,43.418793,28149500,0.025983494,
1/1/2012,55.599998,57.110001,54.599998,56.07,44.82066,28932500,0.027643999,
1/2/2012,56.52,57.98,56.349998,57.619999,46.059692,25319000,0.016140229,
1/3/2012,57.759998,58.93,56.599998,58.549999,46.803104,26846100,-0.003415901,
1/4/2012,58.5,59.09,56.439999,58.349998,46.862507,19620500,-0.043701784,
1/5/2012,58.369999,58.900002,54.950001,55.799999,44.814518,20549900,0.015949821,
1/6/2012,54.959999,57.389999,54.09,56.689999,45.529305,23394300,0.019580173,
1/7/2012,56.84,58.529999,55.52,57.799999,46.685619,15718600,0.019031194,
1/8/2012,58.02,59.610001,56.82,58.900002,47.574097,15705900,0.01324275,
1/9/2012,58.900002,61.02,58.419998,59.68,48.204121,15723100,-0.012567024,
1/10/2012,59.759998,60.790001,58.380001,58.93,47.853863,18491500,0.014423876,
1/11/2012,58.990002,59.91,56.849998,59.779999,48.544106,21483300,-0.003512864,
1/12/2012,59.98,60.950001,58.57,59.57,48.373569,25430100,0.059257982,
1/1/2013,60.689999,63.66,60.290001,63.099998,51.665237,29946300,0.011569002,
1/2/2013,63.450001,64.309998,62.77,63.830002,52.262939,23681200,0.02929649,
1/3/2013,63.639999,65.769997,63.389999,65.699997,53.794056,25718600,0.016742862,
1/4/2013,65.589996,66.970001,64.830002,66.800003,54.938477,29358200,0.011526901,
1/5/2013,66.68,70,66.129997,67.57,55.571774,27724800,-0.020275314,
1/6/2013,67.620003,68.690002,64.830002,66.199997,54.445026,35158400,0.054078583,
1/7/2013,66.5,70.25,66.190002,69.779999,57.689537,21063300,-0.035683549,
1/8/2013,70.18,70.690002,67.129997,67.290001,55.630962,17990600,0.034477634,
1/9/2013,68.07,71.849998,67.300003,69.610001,57.548992,17376500,0.041660695,
1/10/2013,69.480003,73.269997,68.25,72.510002,60.24947,20318200,0.023169217,
1/11/2013,72.650002,74.760002,72.220001,74.190002,61.645409,14257100,0.014152796,
1/12/2013,74.239998,75.349998,72.449997,75.239998,62.517834,15915700,-0.050106288,
1/1/2014,75.050003,75.099998,70.919998,71.470001,59.705933,25155500,0.048971596,
1/2/2014,71.400002,75.239998,69.599998,74.970001,62.629871,27269100,0.003468081,
1/3/2014,74.339996,75.75,73.900002,75.230003,62.847054,18049300,0.010102286,
1/4/2014,75.470001,76.370003,73.709999,75.989998,63.762436,15840200,0.016054758,
1/5/2014,75.93,77.230003,75.25,77.209999,64.786148,15742800,0.009584225,
1/6/2014,77.279999,78.849998,77,77.949997,65.407066,21839900,-0.033098064,
1/7/2014,78.139999,78.839996,75.370003,75.370003,63.57188,13289800,0.036486664,
1/8/2014,75.150002,78.349998,74.589996,78.120003,65.891396,13922800,-0.014977035,
1/9/2014,78.129997,79.209999,76.75,76.949997,64.904533,15612200,0.026510735,
1/10/2014,76.860001,78.989998,72.32,78.989998,66.957016,28861500,0.032155983,
1/11/2014,79.029999,81.860001,78.389999,81.529999,69.110069,13370700,-0.004538146,
1/12/2014,81.269997,82.529999,78.480003,81.160004,68.796455,20582300,-0.033760545,
1/1/2015,81.339996,81.599998,78.360001,78.419998,66.857025,21446300,0.055853164,
1/2/2015,78.589996,83.18,77.959999,82.800003,70.591209,20981100,-0.02814012,
1/3/2015,82.830002,83.279999,79.540001,80.470001,68.604752,18490700,-0.002112564,
1/4/2015,80.589996,81.839996,79.800003,80.300003,68.84417,15860800,0.009589003,
1/5/2015,80.589996,82.550003,79.900002,81.07,69.504303,12319900,-0.030714173,
1/6/2015,81.360001,81.910004,78.419998,78.580002,67.369537,13459400,0.021633965,
1/7/2015,79.360001,81.099998,78.379997,80.279999,69.207367,13854800,-0.058669644,
1/8/2015,80.309998,80.93,47.700001,75.57,65.147026,22980200,-0.024215985,
1/9/2015,74.190002,77.080002,72.290001,73.739998,63.569389,18994300,0.067398985,
1/10/2015,73.82,79.32,72.730003,78.709999,68.260406,13718600,0.002668009,
1/11/2015,78.900002,79.889999,76.32,78.919998,68.442535,12719100,-0.014698378,
1/12/2015,79.169998,79.68,76.5,77.760002,67.436546,23038400,-0.022890933,
1/1/2016,76.529999,77.120003,70.540001,75.980003,66.29541,31264700,0.011318676,
1/2/2016,75.279999,78.199997,72.419998,76.839996,67.045769,29861100,0.057392038,
1/3/2016,77.190002,81.730003,77.040001,81.25,70.893661,30595200,-0.00332304,
1/4/2016,80.910004,82.650002,80.379997,80.980003,71.017204,18081400,0.009508483,
1/5/2016,81.150002,82.410004,79.980003,81.75,71.692459,13446800,0.018226275,
1/6/2016,81.5,83.260002,79.059998,83.239998,72.999138,17734700,0.022945748,
1/7/2016,83.279999,85.910004,82.57,85.150002,75.079674,12770500,0.000117463,
1/8/2016,85.120003,86.309998,84.610001,85.160004,75.08847,15586300,-0.014443447,
1/9/2016,85.099998,85.889999,82.099998,83.93,74.003937,15565200,-0.019301823,
1/10/2016,83.739998,83.779999,81.699997,82.309998,72.916687,13623800,0.02976557,
1/11/2016,82.470001,85.449997,81.239998,84.760002,75.087082,21852100,0.004955144,
1/12/2016,84.900002,87.389999,84.32,85.18,75.459152,18283400,0.017609768,
1/1/2017,85.550003,87.209999,85.110001,86.68,77.302963,17745100,0.043262575,
1/2/2017,86.470001,90.809998,86.019997,90.43,80.647285,13239700,-0.005418534,
1/3/2017,91.029999,91.68,89.300003,89.940002,80.210304,18528200,0.017233667,
1/4/2017,90,92,88.730003,91.489998,81.977982,12444300,0.015739447,
1/5/2017,91.620003,92.989998,89.900002,92.93,83.268272,13312300,-0.002797826,
1/6/2017,93.139999,94.529999,91.610001,92.669998,83.035309,12357800,0.007337866,
1/7/2017,92.989998,93.760002,91.980003,93.349998,84.109642,10008800,-0.003642164,
1/8/2017,93.589996,93.949997,91.599998,93.010002,83.803299,13538400,0.019137716,
1/9/2017,93.379997,94.980003,92.07,94.790001,85.407104,10522600,0.020993754,
1/10/2017,94.889999,97.739998,94.769997,96.779999,87.597412,9440300,0.044844018,
1/11/2017,96.970001,101.529999,96.559998,101.120003,91.52562,9494300,0.008999169,
1/12/2017,100.970001,102.790001,99.209999,102.029999,92.349281,12493200,0.050181349,
1/1/2018,102.360001,108.989998,102.129997,107.150002,97.50322,20325400,-0.040317311,
1/2/2018,106.699997,107.489998,96.809998,102.830002,93.572128,23945300,-0.017310113,
1/3/2018,102.870003,105.800003,98.830002,101.050003,91.952393,15064200,-0.009302345,
1/4/2018,100.809998,103.349998,97.75,100.110001,91.464165,18092100,0.017680511,
1/5/2018,99.760002,103.209999,97.18,101.879997,93.081314,12831900,-0.002551963,
1/6/2018,102.400002,105.010002,100.690002,101.620003,92.843788,11783800,0.046841113,
1/7/2018,101,106.830002,100.809998,106.379997,97.736183,10156500,0.028012823,
1/8/2018,106.150002,109.790001,105.040001,109.360001,100.47406,13926800,0.012253072,
1/9/2018,109.059998,112.610001,108.779999,110.699997,101.705177,10449900,-0.063595241,
1/10/2018,111.190002,111.419998,99.93,103.660004,95.664978,23680600,0.041385229,
1/11/2018,103.870003,108.489998,103.07,107.949997,99.624077,25056800,-0.092635482,
1/12/2018,109.400002,109.5,91.68,97.949997,90.395386,48705900,0.06319553,
1/1/2019,96.519997,104.330002,94.989998,104.139999,96.655853,27677600,0.045803774,
1/2/2019,104.239998,109.690002,103.540001,108.910004,101.083061,20135800,0.006702736,
1/3/2019,109.559998,110.019997,105.959999,109.639999,101.76059,16859800,0.037212715,
1/4/2019,110.330002,113.830002,109.790001,113.720001,106.044319,14841400,-0.046341927,
1/5/2019,113.760002,113.760002,108.25,108.449997,101.130043,18285500,0.061871897,
1/6/2019,108.529999,116.360001,108.190002,115.160004,107.387138,18290100,0.022316767,
1/7/2019,116.389999,119.660004,115.349998,117.730003,110.239456,15125500,0.005860825,
1/8/2019,117.830002,119.230003,112.32,118.419998,110.885567,24127300,0.009795677,
1/9/2019,117.800003,121.209999,117.220001,119.580002,111.971756,19833400,0.00025087,
1/10/2019,119.82,120.440002,114.970001,119.610001,112.51812,25417000,0.024496279,
1/11/2019,120.220001,123.040001,119.57,122.540001,115.274399,21909100,0.017300498,
1/12/2019,122.639999,125.160004,120.110001,124.660004,117.268692,26488500,0.005695484,
1/1/2020,125.139999,129.320007,124.199997,125.370003,118.50843,28068900,-0.083433028,
1/2/2020,125.900002,130.910004,111.620003,114.910004,108.620918,32831200,-0.100252411,
1/3/2020,115.589996,122.379997,87.709999,103.389999,97.731407,85235100,0.098752288,
1/4/2020,99.470001,116.279999,98.400002,113.599998,107.9011,44807600,0.036003557,
1/5/2020,112.059998,118.5,107.080002,117.690002,111.785927,28830600,-0.004333435,
1/6/2020,117.5,123.370003,112.910004,117.18,111.301498,29977600,0.049752535,
1/7/2020,117.309998,124.620003,116.769997,123.010002,117.455498,28674100,0.061620957,
1/8/2020,123.459999,131.720001,123.209999,130.589996,124.693222,19024700,-0.014779019,
1/9/2020,130.589996,134.240005,124.5,128.660004,122.850388,26535400,-0.022695522,
1/10/2020,129.539993,135.130005,124.139999,125.739998,120.584503,25336900,0.10036586,
1/11/2020,127.440002,140.509995,126.57,138.360001,132.687088,28428300,0.020309316,
1/12/2020,139.679993,141.399994,137.050003,141.169998,135.381866,29887900,-0.029184636,
1/1/2021,141.610001,143.039993,136.589996,137.050003,132.054016,29323500,0.0157607,
1/2/2021,138.300003,143.669998,137.460007,139.210007,134.135284,25151800,0.056533256,
1/3/2021,140.740005,148.419998,136.020004,147.080002,141.718414,40150900,0.040318146,
1/4/2021,147.479996,153.960007,147.029999,153.009995,147.958954,27333600,0.017580564,
1/5/2021,153.759995,158.070007,151.300003,155.699997,150.560165,29384000,-0.005844599,
1/6/2021,156.479996,156.589996,150.440002,154.789993,149.680206,23034100,0.031849656,
1/7/2021,155.139999,160.179993,153.960007,159.720001,155.143555,27271500,0.016716742,
1/8/2021,160.309998,163.160004,159.009995,162.389999,157.737045,23555600,-0.054128906,
1/9/2021,162.610001,163.25,153.539993,153.600006,149.198944,28387800,0.069335896,
1/10/2021,154.089996,165.050003,152.789993,164.25,160.251907,22541300,-0.013759482,
1/11/2021,164.789993,168.929993,161.759995,161.990005,158.046921,29948000,0.0602506,
1/12/2021,163.839996,172.729996,161.039993,171.75,167.569366,43339600,-0.053042218,
1/1/2022,171.860001,172.869995,155.470001,162.639999,159.417847,55683800,-0.028037365,
1/2/2022,162.880005,165.509995,150.779999,158.080002,154.948196,34385100,0.025809729,
1/3/2022,157.380005,165.039993,152.589996,162.160004,158.947388,34916300,-0.051184033,
1/4/2022,162.710007,165.039993,153.619995,153.860001,151.461746,25100000,-0.000714942,
1/5/2022,154.149994,158.830002,142.679993,153.75,151.353455,37187400,-0.066861782,
1/6/2022,154.210007,154.830002,137.5,143.470001,141.233704,37348600,0.067958458,
1/7/2022,143.229996,153.539993,140.660004,153.220001,151.591644,33794400,-0.034525571,
1/8/2022,152.279999,160.279999,147.880005,147.929993,146.357864,24465400,-0.086324543,
1/9/2022,147.339996,153.800003,135.050003,135.160004,133.723572,35565500,0.099585607,
1/10/2022,136.389999,149.580002,132.639999,148.619995,147.765762,39494700,0.067487548,
1/11/2022,149.559998,158.75,143.160004,158.649994,157.738113,36087800,-0.042861571,
1/12/2022,159.199997,160.990005,149.149994,151.850006,150.977219,41692800,0.029041744,
1/1/2023,152.610001,157.020004,150.520004,156.259995,156.259995,33023800,-0.027390242,
1/2/2023,155.779999,158.779999,151.050003,151.979996,151.979996,20403600,-0.005329636,
1/3/2023,151.610001,155.009995,146.169998,151.169998,151.169998,20716900,,
