,predicted_mean
171,0.0040981806492652595
172,1.30481546764344
173,3.811829773824037
174,-0.5831014935310677
175,-1.1828442715308913
176,0.7936114671017114
177,0.7776527352189753
178,-0.31776124888313007
179,4.234260626308885
180,0.7229263555970231
181,-2.001515721851712
182,2.6230684085418208
183,-0.06490504666964547
184,1.2358122403245275
185,3.7428265465051247
186,-0.6521047208499802
187,-1.2518474988498038
188,0.7246082397827989
189,0.7086495079000619
190,-0.3867644762020399
191,4.165257398989971
192,0.6539231282781115
193,-2.0705189491706246
194,2.554065181222909
195,-0.1339082739885571
196,1.166809013005616
197,3.673823319186213
198,-0.7211079481688918
199,-1.3208507261687155
200,0.6556050124638872
201,0.6396462805811503
202,-0.45576770352095153
203,4.09625417167106
204,0.5849199009591999
205,-2.1395221764895362
206,2.4850619539039975
207,-0.2029115013074687
208,1.0978057856867043
209,3.6048200918673015
210,-0.7901111754878034
211,-1.389853953487627
212,0.5866017851449756
213,0.5706430532622386
214,-0.5247709308398631
215,4.027250944352148
216,0.5159166736402883
217,-2.208525403808448
218,2.416058726585086
219,-0.27191472862638033
220,1.0288025583677927
221,3.53581686454839
222,-0.859114402806715
223,-1.4588571808065387
224,0.517598557826064
225,0.501639825943327
226,-0.5937741581587748
227,3.9582477170332364
228,0.44691344632137664
229,-2.2775286311273595
230,2.3470554992661743
231,-0.34091795594529195
232,0.959799331048881
233,3.466813637229478
234,-0.9281176301256266
235,-1.5278604081254503
236,0.4485953305071524
237,0.4326365986244154
238,-0.6627773854776864
239,3.889244489714325
240,0.377910219002465
241,-2.346531858446271
242,2.2780522719472627
243,-0.40992118326420357
244,0.8907961037299694
245,3.3978104099105666
246,-0.9971208574445383
247,-1.596863635444362
248,0.37959210318824077
249,0.36363337130550377
250,-0.731780612796598
251,3.820241262395413
252,0.3089069916835534
253,-2.4155350857651827
254,2.209049044628351
255,-0.4789244105831152
256,0.8217928764110578
257,3.328807182591655
258,-1.0661240847634499
259,-1.6658668627632736
260,0.31058887586932915
261,0.29463014398659215
262,-0.8007838401155096
263,3.7512380350765016
264,0.23990376436464178
265,-2.4845383130840943
266,2.1400458173094394
267,-0.5479276379020268
268,0.7527896490921462
269,3.2598039552727434
270,-1.1351273120823615
271,-1.7348700900821852
272,0.24158564855041753
273,0.22562691666768053
274,-0.8697870674344212
275,3.68223480775759
276,0.17090053704573016
277,-2.553541540403006
278,2.071042589990528
279,-0.6169308652209384
280,0.6837864217732346
281,3.1908007279538317
282,-1.2041305394012731
283,-1.8038733174010968
284,0.1725824212315059
285,0.1566236893487689
286,-0.9387902947533329
287,3.6132315804386783
288,0.10189730972681854
