Date,Open,High,Low,Close,Adj Close,Volume,%(close),AVE %
1/2/2007,99.739998,101.269997,99.519997,101.019997,75.893761,244000,-0.00019795,0.00085209
1/3/2007,100.82,101.360001,100.620003,101,76.066895,304300,0.00059404,
1/4/2007,100.730003,101.059998,100.099998,101.059998,76.383568,137500,-0.01236889,
1/5/2007,100.779999,100.830002,99.68,99.809998,75.711639,261700,-0.00230434,
1/6/2007,99.050003,99.589996,98.330002,99.580002,75.816261,285200,0.01235184,
1/7/2007,99.290001,100.900002,98.529999,100.809998,77.048401,479100,0.01478033,
1/8/2007,100.029999,102.410004,99.949997,102.300003,78.499359,526900,0.00097751,
1/9/2007,101.980003,103.139999,101.629997,102.400002,78.865532,704300,0.00439449,
1/10/2007,102.099998,103.43,101.300003,102.849998,79.50666,508400,0.02965488,
1/11/2007,102.550003,106.349998,102.550003,105.900002,82.154892,613700,-0.00358834,
1/12/2007,108.760002,108.760002,104.050003,105.519997,82.149254,886800,0.02928359,
1/1/2008,105.660004,110.019997,105.419998,108.610001,85.099037,1453600,0.01298219,
1/2/2008,108.580002,110.019997,107.68,110.019997,86.203819,1389300,0.00554445,
1/3/2008,109.699997,111.769997,109.239998,110.629997,86.900162,1518900,-0.02521921,
1/4/2008,109.900002,109.910004,107.160004,107.839996,84.896179,1912800,-0.01474403,
1/5/2008,107.900002,108.07,105.760002,106.25,83.836884,1596900,0.00470588,
1/6/2008,107.209999,107.209999,103.470001,106.75,84.442078,2305900,0.00459015,
1/7/2008,106.900002,107.879997,105.75,107.239998,85.056236,2311200,0.00727340,
1/8/2008,106.93,108.260002,106.5,108.019997,85.897766,2172800,0.00749866,
1/9/2008,107.440002,111.059998,107.440002,108.830002,86.758682,5662800,0.01231274,
1/10/2008,109.089996,111.669998,107.949997,110.169998,88.042946,3760500,0.03576294,
1/11/2008,110.010002,114.220001,109.830002,114.110001,91.405785,2347400,0.01270701,
1/12/2008,114.449997,117.370003,114.32,115.559998,92.811569,2853900,-0.01280717,
1/1/2009,115.910004,116.599998,113.68,114.080002,92.066978,1947500,-0.00859050,
1/2/2009,113.769997,114.57,112.629997,113.099998,91.275978,1533000,0.01556148,
1/3/2009,113.169998,117.449997,112.440002,114.860001,92.905693,2773900,-0.01584538,
1/4/2009,114.809998,114.809998,112.610001,113.040001,91.616631,1469400,-0.01150038,
1/5/2009,112.629997,113.220001,110.709999,111.739998,90.749489,2169800,-0.00850185,
1/6/2009,111.029999,111.199997,108.529999,110.790001,90.136597,1713600,0.00342989,
1/7/2009,110.389999,112.379997,110,111.169998,90.624237,1572400,0.00656656,
1/8/2009,110.480003,111.93,109.279999,111.900002,91.393326,1152000,0.00536191,
1/9/2009,111.760002,112.580002,111.400002,112.5,92.065598,1588200,-0.00053332,
1/10/2009,112.589996,113.129997,111.290001,112.440002,92.196083,1458900,0.01156169,
1/11/2009,111.870003,113.75,111.160004,113.739998,93.442291,1601700,-0.03147524,
1/12/2009,113.230003,113.230003,109.739998,110.160004,91.088493,1540000,0.01706606,
1/1/2010,110.160004,112.07,110.110001,112.040001,93.241867,1502100,0.00196359,
1/2/2010,111.739998,112.519997,111.110001,112.260002,93.42495,1624500,-0.00962054,
1/3/2010,112.18,112.32,110.510002,111.18,92.712334,2416200,0.00719557,
1/4/2010,110.870003,112.040001,109.980003,111.980003,93.549461,1275200,0.01312729,
1/5/2010,111.610001,169.690002,111.470001,113.449997,94.973999,2563600,0.01657122,
1/6/2010,113.610001,115.400002,112.830002,115.330002,96.743912,3566800,0.00910427,
1/7/2010,115.150002,116.410004,114.519997,116.379997,97.823906,3415300,0.01271700,
1/8/2010,115.989998,118.050003,115.900002,117.860001,99.241714,6656300,0.00322414,
1/9/2010,117.5,118.43,116.239998,118.239998,99.73568,6590800,0.00422869,
1/10/2010,117.919998,119.169998,117.82,118.739998,100.306358,2658400,-0.01111673,
1/11/2010,118.760002,119.510002,116.75,117.419998,99.350975,3721000,-0.02359050,
1/12/2010,116.620003,116.919998,113.660004,114.650002,97.15696,2638900,0.00601826,
1/1/2011,114.360001,115.629997,113.959999,115.339996,98.056137,2134800,-0.00589554,
1/2/2011,114.900002,114.970001,112.940002,114.660004,97.478035,2157000,-0.00418632,
1/3/2011,114.190002,116.260002,113.660004,114.18,97.230965,2709900,0.01410055,
1/4/2011,113.739998,115.809998,113.599998,115.790001,98.754433,1476900,0.01450902,
1/5/2011,115.57,117.489998,115.510002,117.470001,100.361336,2697300,-0.00314977,
1/6/2011,117.480003,118.870003,116.870003,117.099998,100.212242,5816500,0.01870199,
1/7/2011,117.029999,119.32,116.550003,119.290001,102.259575,4082700,0.01668202,
1/8/2011,119.050003,122.370003,119.050003,121.279999,104.12822,7319600,0.00164911,
1/9/2011,121.330002,122.330002,121,121.480003,104.464584,4347000,-0.00139945,
1/10/2011,121.489998,121.919998,119.940002,121.309998,104.459694,7846300,0.00098922,
1/11/2011,121.5,121.919998,121.209999,121.43,104.68792,8265000,0.00502348,
1/12/2011,121.25,122.260002,121.129997,122.040001,105.347595,6723100,0.00630938,
1/1/2012,121.75,122.839996,121.540001,122.809998,106.231697,5971800,-0.00724697,
1/2/2012,122.639999,122.660004,121.559998,121.919998,105.461815,5719600,-0.00672572,
1/3/2012,121.620003,122.169998,120.019997,121.099998,104.860138,2646200,0.01098268,
1/4/2012,121.129997,122.459999,120.639999,122.43,106.107567,3751300,0.00751448,
1/5/2012,122.370003,123.459999,122.160004,123.349998,107.004723,10807800,-0.00283744,
1/6/2012,123.449997,123.580002,122.639999,123,106.797897,6889300,0.00617888,
1/7/2012,123.019997,123.940002,122.970001,123.760002,107.550232,14279500,0.00048479,
1/8/2012,123.550003,123.830002,122.400002,123.82,107.687294,12573200,-0.00080762,
1/9/2012,123.660004,123.790001,122.959999,123.720001,107.679489,12079200,-0.00379891,
1/10/2012,123.650002,123.760002,122.639999,123.25,107.329391,2666300,0.00478699,
1/11/2012,123.18,123.889999,123.029999,123.839996,107.898132,12190000,-0.00500642,
