Date,Open,High,Low,Close,Adj Close,Volume,%(close),AVE %
1/6/2007,91.620003,92,91.620003,92,82.485374,145050,-0.000434793,-0.000015751
1/7/2007,91.620003,92,91.540001,91.959999,82.449516,446600,0.000217529,
1/8/2007,91.580002,92.099998,91.480003,91.980003,82.832985,1195200,-0.001956947,
1/9/2007,91.620003,91.940002,91.540001,91.800003,83.00486,823300,0.000435654,
1/10/2007,91.519997,91.879997,91.5,91.839996,83.361832,1175300,0.000653375,
1/11/2007,91.559998,106.199997,91.540001,91.900002,83.708122,1461150,-0.003482046,
1/12/2007,91.760002,94.239998,91.32,91.580002,83.691856,1198650,0.003930989,
1/1/2008,91.639999,91.980003,91.540001,91.940002,84.513115,1754200,-0.000870144,
1/2/2008,92.300003,92.300003,91.580002,91.860001,84.439583,693350,0.000435456,
1/3/2008,91.68,92.959999,91.620003,91.900002,84.688248,1109250,-0.002176333,
1/4/2008,91.760002,91.839996,91.639999,91.699997,84.664276,759400,-0.000218070,
1/5/2008,91.720001,91.720001,91.559998,91.68,84.774956,724150,0.001308933,
1/6/2008,91.620003,91.980003,91.559998,91.800003,84.986038,1470950,0.000653573,
1/7/2008,91.739998,91.879997,91.620003,91.860001,85.128883,1818600,-0.000653146,
1/8/2008,91.720001,91.860001,91.660004,91.800003,85.177193,1545400,0.003703660,
1/9/2008,91.699997,97.860001,91.400002,92.139999,85.615707,5898950,-0.003689994,
1/10/2008,92.419998,92.720001,91.480003,91.800003,85.416969,4356850,-0.001525044,
1/11/2008,91.82,92.199997,91.660004,91.660004,85.403496,2566100,-0.000872813,
1/12/2008,91.900002,91.940002,91.400002,91.580002,85.416428,3864100,0.001965495,
1/1/2009,91.699997,91.879997,91.580002,91.760002,85.685158,9425350,-0.000218003,
1/2/2009,91.739998,91.82,91.580002,91.739998,85.666466,14141800,-0.000217975,
1/3/2009,91.760002,91.82,91.660004,91.720001,85.66275,5395850,0.000436121,
1/4/2009,91.720001,91.779999,91.660004,91.760002,85.71315,5314800,0.000000000,
1/5/2009,91.720001,91.779999,91.660004,91.760002,85.728127,3598750,-0.000218003,
1/6/2009,91.760002,91.779999,91.660004,91.739998,85.718758,5366400,-0.000654000,
1/7/2009,91.739998,91.760002,91.68,91.68,85.670174,5216900,0.000654428,
1/8/2009,91.699997,91.760002,91.68,91.739998,85.728111,3411950,0.000218051,
1/9/2009,91.739998,91.779999,91.68,91.760002,85.750557,3804300,0.000000000,
