Date,Open,High,Low,Close,Adj Close,Volume,%(close),AVE %
1/2/2003,85.25,87.150002,84.800003,87.089996,49.4603,1571600,-0.0065449423,0.0007194128
1/3/2003,86.809998,87.860001,84.529999,86.519997,49.29689,2122100,-0.0015025197,
1/4/2003,86.230003,86.410004,84.75,86.389999,49.358845,1692300,0.0338001972,
1/5/2003,86.239998,89.5,85.519997,89.309998,51.174454,2707000,-0.0096293922,
1/6/2003,88.699997,90.800003,87.889999,88.449997,50.88311,2906500,-0.0573205220,
1/7/2003,88.230003,88.559998,82.699997,83.379997,48.097881,4484300,-0.0015590910,
1/8/2003,82.709999,84.75,82.160004,83.25,48.385563,3849200,0.0401200721,
1/9/2003,82.400002,86.879997,82.150002,86.589996,50.763344,3612000,-0.0229818465,
1/10/2003,86.269997,86.459999,83.370003,84.599998,50.05608,3140400,-0.0030733098,
1/11/2003,84.059998,85.550003,83.220001,84.339996,50.32711,2557500,0.0042684493,
1/12/2003,83.720001,85.57,83.269997,84.699997,50.709141,4702100,0.0101534950,
1/1/2004,84.519997,86.870003,83.720001,85.559998,52.046944,4949300,0.0130902528,
1/2/2004,85.220001,86.739998,85,86.68,52.728241,3032300,0.0100369520,
1/3/2004,86.650002,88.550003,85.699997,87.550003,53.416691,6808200,-0.0462593131,
1/4/2004,87.220001,87.25,83.110001,83.5,51.09362,5043200,-0.0085029820,
1/5/2004,83.160004,83.650002,81.309998,82.790001,50.807751,4531600,0.0031405000,
1/6/2004,82.260002,83.110001,81.25,83.050003,51.131393,3883800,0.0087898371,
1/7/2004,82.769997,84.339996,82.57,83.779999,51.75523,2322200,0.0249463359,
1/8/2004,83.760002,85.989998,83.519997,85.870003,53.221294,2578800,0.0001163852,
1/9/2004,85.699997,86.75,84.660004,85.879997,53.401493,3149700,0.0068700981,
1/10/2004,85.349998,86.870003,84.830002,86.470001,53.935444,3089400,-0.0227824792,
1/11/2004,86.059998,86.169998,84.400002,84.5,52.864906,6391300,0.0053254083,
1/12/2004,84.459999,86.089996,83.879997,84.949997,53.309772,6045000,0.0087110656,
1/1/2005,84.919998,85.730003,84.580002,85.690002,54.11372,6055400,-0.0166880612,
1/2/2005,85.419998,86.349998,84.150002,84.260002,53.210651,3788000,-0.0067647755,
1/3/2005,83.980003,84.5,82.580002,83.690002,53.01215,6449500,0.0217469226,
1/4/2005,83.690002,85.879997,83.080002,85.510002,54.313885,3547200,0.0152028531,
1/5/2005,85.309998,86.809998,84.949997,86.809998,55.324047,3898700,0.0017279231,
1/6/2005,86.709999,87.489998,85.699997,86.959999,55.59325,6571600,-0.0248389607,
1/7/2005,86.489998,86.540001,84.730003,84.800003,54.377777,4224600,0.0167452588,
1/8/2005,84.459999,86.25,83.709999,86.220001,55.456661,5057500,-0.0206448501,
1/9/2005,85.900002,86.199997,84.389999,84.440002,54.485874,2731800,-0.0156323895,
1/10/2005,84.160004,84.339996,82.879997,83.120003,53.805099,3766200,0.0027670235,
1/11/2005,82.900002,83.93,82.150002,83.349998,54.131596,2747600,0.0067187284,
1/12/2005,83.099998,84.330002,82.599998,83.910004,54.684788,5286600,-0.0070313904,
1/1/2006,83.690002,84.339996,83.110001,83.32,54.67458,2860700,-0.0042006601,
1/2/2006,83,83.099998,82.410004,82.970001,54.444889,3142200,-0.0167530310,
1/3/2006,82.639999,82.730003,81.349998,81.580002,53.702972,3770700,-0.0094386367,
1/4/2006,81.089996,81.480003,80.339996,80.809998,53.367813,2986700,-0.0047023637,
1/5/2006,80.279999,81.010002,79.809998,80.43,53.286682,3090600,-0.0013676489,
1/6/2006,80.07,81.150002,79.68,80.32,53.408119,3516100,0.0128236803,
1/7/2006,80.029999,81.349998,79.580002,81.349998,54.291435,5422400,0.0136447576,
