Date,Open,High,Low,Close,Adj Close,Volume,%(close),AVE %
1/1/2003,46.509998,48.869999,43.869999,44.720001,27.991478,10109200,-0.021690541,0.005993336
1/2/2003,44.77,45.259998,42.09,43.75,27.384329,3497400,-0.007999954,
1/3/2003,43.799999,45.75,40.52,43.400002,27.165258,5558100,0.087787945,
1/4/2003,43.720001,47.509998,43.57,47.209999,29.707455,4427600,0.066934973,
1/5/2003,47.25,50.5,46.5,50.369999,31.695919,8079900,0.003970637,
1/6/2003,50.799999,52.810001,50.5,50.57,31.821775,5388900,0.01700613,
1/7/2003,50.540001,52.669998,50.009998,51.43,32.521568,6380000,0.014582928,
1/8/2003,51.459999,52.580002,49.900002,52.18,32.995846,3875100,-0.014756612,
1/9/2003,52.459999,53.360001,51.009998,51.41,32.508926,7121500,0.063217273,
1/10/2003,51.75,54.700001,51.619999,54.66,34.744934,8609100,0.010793999,
1/11/2003,54.599998,55.419998,53.700001,55.25,35.119984,5630600,0.05647057,
1/12/2003,55.580002,58.509998,55.369999,58.369999,37.10321,8168900,0.017132089,
1/1/2004,58.5,60.599998,58,59.369999,38.170212,8517600,0.021391275,
1/2/2004,59.330002,60.959999,58.75,60.639999,38.986717,8682900,-0.012038242,
1/3/2004,60.900002,61.759998,58,59.91,38.517391,11545500,-0.028042063,
1/4/2004,59.98,60.75,58.200001,58.23,37.617809,11451000,0.009788752,
1/5/2004,58.470001,59.43,56.18,58.799999,37.986046,10483200,0.021428606,
1/6/2004,58.919998,60.459999,58.59,60.060001,38.800034,12228800,-0.012654046,
1/7/2004,59.91,60.099998,57.919998,59.299999,38.488853,9716800,0.012310287,
1/8/2004,59.02,60.029999,57.34,60.029999,38.962662,8286000,0.008828952,
1/9/2004,60.040001,61.580002,59.790001,60.560001,39.306679,10448900,0.015356687,
1/10/2004,60.799999,62.080002,59.52,61.490002,40.116688,8761900,0.050577263,
1/11/2004,61.66,65.279999,61.400002,64.599998,42.145668,10433400,0.027399459,
1/12/2004,64.900002,66.800003,64.290001,66.370003,43.300426,16508700,-0.017477836,
1/1/2005,66.589996,66.660004,64.150002,65.209999,42.814774,14738300,0.034197256,
1/2/2005,65.330002,67.800003,65.25,67.440002,44.278912,12991900,-0.024169691,
1/3/2005,67.540001,68.809998,64.690002,65.809998,43.208687,14715600,-0.017322596,
1/4/2005,66.32,66.669998,63.41,64.669998,42.801266,12016600,0.023813222,
1/5/2005,64.900002,66.620003,63.490002,66.209999,43.820507,11882500,0.006494487,
1/6/2005,66.209999,68.419998,66.209999,66.639999,44.10508,15073100,0.030912335,
1/7/2005,66.980003,69.269997,66.309998,68.699997,45.65715,13053600,-0.004948996,
1/8/2005,68.860001,69.32,67.040001,68.360001,45.431179,14541600,0.007021577,
1/9/2005,68.449997,69.849998,67.720001,68.839996,45.750164,13758400,-0.029198055,
1/10/2005,69,69.139999,64.629997,66.830002,44.692303,15435500,0.038156441,
1/11/2005,67.080002,70.559998,66.830002,69.379997,46.397591,14566400,-0.005044653,
1/12/2005,69.75,70.93,67.57,69.029999,46.163548,28641700,0.037230176,
1/1/2006,69.599998,72.199997,69.209999,71.599998,48.200668,22931500,0.010195587,
1/2/2006,71.879997,73.199997,70.5,72.330002,48.692108,13126800,0.010783893,
1/3/2006,72.510002,74.18,71.519997,73.110001,49.217194,17259800,0.022842265,
1/4/2006,73.160004,74.93,72.400002,74.779999,50.612949,13563700,-0.024338059,
1/5/2006,75.059998,75.900002,71.169998,72.959999,49.381145,12209100,-0.000274082,
1/6/2006,72.849998,74.150002,69.730003,72.940002,49.367619,19889600,0.023992322,
1/7/2006,73.25,74.940002,71.25,74.690002,50.818886,17104800,0.015129174,
1/8/2006,74.550003,76.199997,73.989998,75.82,51.587711,22048400,0.016486415,
1/9/2006,76.18,77.279999,75.080002,77.07,52.438213,18793000,0.030880978,
1/10/2006,77.199997,80.230003,76.68,79.449997,54.344131,18531000,0.023410964,
1/11/2006,79.629997,81.610001,78.709999,81.309998,55.61639,21710800,0.017095056,
1/12/2006,81.360001,83.459999,80.629997,82.699997,56.567146,20988200,0.011608308,
1/1/2007,82.879997,83.830002,81.260002,83.660004,57.581215,23558100,-0.014941429,
1/2/2007,83.860001,85.959999,80.980003,82.410004,56.720867,20601100,0.008858087,
1/3/2007,81.550003,84.370003,79.629997,83.139999,57.223331,22426700,0.036925668,
1/4/2007,83.230003,87.150002,82.800003,86.209999,59.659527,16359700,0.035610718,
1/5/2007,86.389999,89.720001,85.839996,89.279999,61.784042,21057700,-0.028337803,
1/6/2007,89.5,89.860001,85.849998,86.75,60.033234,29130600,-0.049798271,
1/7/2007,87.410004,89.510002,82.389999,82.43,57.345985,34782000,0.0149218,
1/8/2007,82.580002,85.449997,77.879997,83.660004,58.201653,43894000,0.027372614,
1/9/2007,83.440002,87.830002,81.589996,85.949997,59.794785,28847200,0.001163537,
1/10/2007,86.059998,88.690002,82.919998,86.050003,60.230068,33396100,-0.048227784,
1/11/2007,84.82,84.900002,77.190002,81.900002,57.325287,41152400,-0.020146544,
1/12/2007,81.989998,84.589996,79.120003,80.25,56.17041,60105000,-0.040373807,
1/1/2008,80.620003,80.760002,55.380001,77.010002,54.224998,77436900,-0.03882619,
1/2/2008,77.410004,78.410004,73.43,74.019997,52.119637,50685800,-0.007700622,
1/3/2008,73.919998,75.25,68.809998,73.449997,51.7183,57055000,0.041661064,
1/4/2008,74.160004,77.629997,73.019997,76.510002,54.2304,35977100,-0.002483362,
1/5/2008,76.339996,79.190002,75.209999,76.32,54.095707,34625000,-0.095256774,
1/6/2008,76.220001,76.349998,68.629997,69.050003,48.942726,40525200,-0.010716944,
1/7/2008,68.370003,70.230003,63.25,68.309998,48.418209,63364000,0.016688611,
1/8/2008,68.779999,71.099998,67.269997,69.449997,49.588535,31624900,-0.08005757,
1/9/2008,70.370003,70.870003,60.619999,63.889999,45.618584,62805900,-0.169823105,
1/10/2008,63.529999,64.43,44.389999,53.040001,38.121853,108494200,-0.074849188,
1/11/2008,53.009998,55.32,39.509998,49.07,35.268471,126089200,0.009170573,
1/12/2008,47.669998,50.889999,44.25,49.52,35.591892,192233300,-0.115710804,
1/1/2009,49.549999,51.25,42.470001,43.790001,31.742369,132542600,-0.131765263,
1/2/2009,43.209999,45.98,37.900002,38.02,27.559828,98181200,0.071804314,
1/3/2009,36.939999,42.759998,33.52,40.75,29.53875,90585700,0.10601227,
1/4/2009,40.09,45.900002,39.939999,45.07,32.980446,63906300,0.067006878,
1/5/2009,45,49.299999,44.799999,48.09,35.190346,58151800,-0.010397172,
1/6/2009,48.66,49.610001,45.830002,47.59,34.824478,59781200,0.070603089,
1/7/2009,47.790001,51.349998,43.970001,50.950001,37.283195,49670600,0.054367025,
1/8/2009,51.59,54.720001,51.150002,53.720001,39.592972,42718900,0.03294864,
1/9/2009,53.400002,57.27,51.84,55.490002,40.897511,36683200,-0.032077905,
1/10/2009,55.27,57.950001,53.110001,53.709999,39.77079,40531400,0.057345039,
1/11/2009,54.099998,57.880001,53.25,56.790001,42.051441,30007600,0.010741345,
1/12/2009,57.34,58.400002,56.34,57.400002,42.503124,31038200,-0.028397246,
1/1/2010,57.990002,60.07,55.709999,55.77,41.547157,47517700,0.030661646,
1/2/2010,56.209999,57.98,53.959999,57.48,42.821049,40875600,0.062456507,
