Date,Open,High,Low,Close,Adj Close,Volume,%(close),AVE %
1/4/2022,46.009998,46.779999,41.150002,42.380001,41.392006,970797100,0.006134922,-0.007137188
1/5/2022,42.259998,43.169998,38.950001,42.639999,41.645943,1164468200,-0.059568505,
1/6/2022,42.91,43.23,39.259998,40.099998,39.165154,998490300,-0.003491247,
1/7/2022,39.619999,40.27,38.049999,39.959999,39.360085,759305900,-0.013263239,
1/8/2022,39.549999,41.200001,39.139999,39.43,38.838043,739274000,-0.115394344,
1/9/2022,39.049999,39.639999,34.720001,34.880001,34.356354,950778600,-0.019782167,
1/10/2022,35.119999,36.759998,33.490002,34.189999,33.676708,847975700,0.15589357,
1/11/2022,35.099998,39.68,34.279999,39.52,38.926693,1018370100,-0.040991852,
1/12/2022,39.630001,39.709999,37.57,37.900002,37.331013,847004900,0.091292845,
1/1/2023,38.34,42.529999,38.110001,41.360001,41.360001,801886700,-0.075677005,
1/2/2023,41.549999,42.029999,38.150002,38.23,38.23,664354800,-0.003662046,
1/3/2023,39.169998,39.68,36.900002,38.09,38.09,528340100,0,
