Date,Open,High,Low,Close,Adj Close,Volume,%(close),AVE %
1/2/2003,24.52,25.370001,23.32,25.16,21.633905,1276622500,0.0035771,0.0117567
1/3/2003,25.27,27.379999,23.540001,25.25,21.7113,1670716200,0.087128752,
1/4/2003,25.440001,28.059999,25.25,27.450001,23.602982,1411620800,0.085245899,
1/5/2003,27.440001,29.870001,27.190001,29.790001,25.615028,1525708300,0.00537093,
1/6/2003,30.08,31.469999,29.309999,29.950001,25.752607,1799755700,0.061769547,
1/7/2003,29.700001,32.75,29.26,31.799999,27.343319,1821510200,0.050000002,
1/8/2003,31.690001,33.459999,29.93,33.389999,28.710499,1414186200,-0.029050645,
1/9/2003,33.490002,34.860001,32.360001,32.419998,27.876448,1904565100,0.085132701,
1/10/2003,32.610001,36,32.419998,35.18,30.249643,1912564700,0.005685077,
1/11/2003,35.43,36.18,33.73,35.380001,30.421606,1497010400,0.030525663,
1/12/2003,35.709999,36.639999,34.130001,36.459999,31.350256,1740828600,0.016730692,
1/1/2004,36.66,39,36.220001,37.07,31.887209,1759300400,-0.013487996,
1/2/2004,37.200001,37.970001,36.099998,36.57,31.457132,1728110800,-0.019961717,
1/3/2004,36.68,37.18,34.009998,35.84,30.829174,2509465300,-0.029854911,
1/4/2004,35.810001,37.5,34.720001,34.77,29.908789,2211173100,0.051193529,
1/5/2004,35,36.549999,34.110001,36.549999,31.439911,2429662200,0.032558223,
1/6/2004,36.27,37.900002,35.82,37.740002,32.463554,1811072200,-0.075516769,
1/7/2004,37.66,37.66,33.700001,34.889999,30.012014,2262048100,-0.024935484,
1/8/2004,34.610001,35.02,32.349998,34.02,29.263643,2012635000,0.032921781,
1/9/2004,33.93,35.849998,33.799999,35.139999,30.227051,1951089100,0.05008546,
1/10/2004,35.450001,37.240002,35.200001,36.900002,31.740988,2259101600,0.060162517,
1/11/2004,36.98,39.639999,36.799999,39.119999,33.650612,1978225300,0.020449873,
1/12/2004,39.27,40.68,39.09,39.919998,34.338737,1779424600,-0.063126155,
1/1/2005,40.09,40.290001,36.459999,37.400002,32.479221,2234773200,-0.004812861,
1/2/2005,37.490002,38.48,36.700001,37.220001,32.32288,1765610600,-0.017463756,
1/3/2005,37.369999,38.290001,35.939999,36.57,31.758411,2133973700,-0.043478261,
1/4/2005,36.82,37.07,34.349998,34.98,30.377626,2345433600,0.088622127,
1/5/2005,35.099998,38.27,34.889999,38.080002,33.069744,1881340000,-0.034138732,
1/6/2005,38.029999,38.68,36.700001,36.779999,31.940771,1943627500,0.076128414,
1/7/2005,36.860001,39.919998,36.549999,39.580002,34.404179,1620613000,-0.015159221,
1/8/2005,39.639999,40.139999,38.259998,38.98,33.882614,1714890300,0.012313982,
1/9/2005,39,39.91,38.240002,39.459999,34.29985,1676662500,-0.01495185,
1/10/2005,39.540001,39.880001,37.330002,38.869999,33.787003,2279169700,0.060972551,
1/11/2005,38.779999,42.02,38.709999,41.240002,35.847073,1718491700,-0.020126139,
1/12/2005,41.509998,42.310001,40.360001,40.41,35.12561,1416706400,0.039346696,
1/1/2006,40.650002,43.310001,40.16,42,36.595745,1968905800,-0.021428619,
1/2/2006,41.740002,42.169998,40.259998,41.099998,35.811562,1646562100,0.020194697,
1/3/2006,41.23,42.299999,40.189999,41.93,36.53476,2185862300,-0.00190799,
1/4/2006,42.150002,43.049999,41.389999,41.849998,36.490635,1763904700,-0.072401389,
1/5/2006,41.919998,42.279999,38.23,38.82,33.848667,2709535300,-0.001287996,
1/6/2006,38.93,40,37.16,38.77,33.805065,3052135000,-0.043074594,
1/7/2006,38.889999,39,35.540001,37.099998,32.370701,2462886000,0.047708924,
1/8/2006,36.77,39.029999,36.259998,38.869999,33.915081,2281929100,0.04579375,
1/9/2006,39.080002,40.950001,38.32,40.650002,35.468163,2234461000,0.047478472,
1/10/2006,40.599998,42.919998,39.880001,42.580002,37.173523,2410484000,0.034288373,
1/11/2006,42.73,44.860001,41.610001,44.040001,38.448147,2370363000,-0.019981857,
1/12/2006,44,44.759998,42.880001,43.16,37.679874,1898275500,0.021084337,
1/1/2007,43.459999,45.400002,42.52,44.07,38.521221,2620557700,-0.016791423,
1/2/2007,44.27,45.549999,42.93,43.330002,37.874386,2394303300,0.00461567,
1/3/2007,42.549999,44.450001,42.060001,43.529999,38.049194,2886831700,0.055823571,
1/4/2007,43.669998,46.700001,43.299999,45.959999,40.198555,1840448700,0.031549196,
1/5/2007,45.970001,47.52,45.66,47.41,41.466793,2575501900,0.004007551,
1/6/2007,47.580002,47.919998,46.16,47.599998,41.632984,2815209900,-0.001470567,
1/7/2007,47.709999,50.66,47.43,47.529999,41.604244,2780452500,0.028192721,
1/8/2007,47.389999,49.060001,44.389999,48.869999,42.777187,3835583500,0.051974648,
1/9/2007,48.93,51.68,47.810001,51.41,45.000519,1980639900,0.070414297,
1/10/2007,51.450001,55.07,51.34,55.029999,48.194244,3400285100,-0.067599456,
1/11/2007,54.68,54.77,48.650002,51.310001,44.936333,4567776300,-0.001754044,
1/12/2007,51.09,52.84,49.18,51.220001,44.857517,2233867700,-0.118898865,
1/1/2008,51.27,51.470001,41.610001,45.130001,39.565208,4828694600,-0.048304896,
1/2/2008,45.5,45.880001,42.150002,42.950001,37.654007,3020516600,0.017927823,
1/3/2008,42.919998,45.07,41.049999,43.720001,38.329071,3404279700,0.079826119,
1/4/2008,44.419998,48.060001,43.68,47.209999,41.421062,2616810900,0.059309448,
1/5/2008,47.23,50.470001,47.220001,50.009998,43.877728,2682797700,-0.096780648,
1/6/2008,49.919998,50.610001,44.970001,45.169998,39.631207,3542909100,0.006420213,
1/7/2008,44.810001,46.150002,43.299999,45.459999,39.913471,3953264300,0.014518258,
